,City,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,Country,Int Olympic Committee code
26328,Athens,2004,Gymnastics,Artistic G.,"YONEDA, Isao",JPN,Men,team competition,M,Gold,Japan,JPN
26329,Athens,2004,Gymnastics,Artistic G.,"GATSON, Jason",USA,Men,team competition,M,Silver,United States,USA
26330,Athens,2004,Gymnastics,Artistic G.,"HAMM, Morgan",USA,Men,team competition,M,Silver,United States,USA
26331,Athens,2004,Gymnastics,Artistic G.,"HAMM, Paul",USA,Men,team competition,M,Silver,United States,USA
26332,Athens,2004,Gymnastics,Artistic G.,"MCCLURE, Brett",USA,Men,team competition,M,Silver,United States,USA
26333,Athens,2004,Gymnastics,Artistic G.,"WILSON, Blaine",USA,Men,team competition,M,Silver,United States,USA
26334,Athens,2004,Gymnastics,Artistic G.,"YOUNG, Guard",USA,Men,team competition,M,Silver,United States,USA
26335,Athens,2004,Gymnastics,Artistic G.,"EZHOVA, Liudmila",RUS,Women,team competition,W,Bronze,Russia,RUS
26336,Athens,2004,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,Women,team competition,W,Bronze,Russia,RUS
26337,Athens,2004,Gymnastics,Artistic G.,"KRIOUTCHKOVA, Maria",RUS,Women,team competition,W,Bronze,Russia,RUS
26338,Athens,2004,Gymnastics,Artistic G.,"PAVLOVA, Anna",RUS,Women,team competition,W,Bronze,Russia,RUS
26339,Athens,2004,Gymnastics,Artistic G.,"ZAMOLODCHIKOVA, Elena",RUS,Women,team competition,W,Bronze,Russia,RUS
26340,Athens,2004,Gymnastics,Artistic G.,"ZIGANCHINA, Natalia",RUS,Women,team competition,W,Bronze,Russia,RUS
26341,Athens,2004,Gymnastics,Artistic G.,"BAN, Oana",ROU,Women,team competition,W,Gold,Romania,ROU
26342,Athens,2004,Gymnastics,Artistic G.,"EREMIA, Alexandra Georgiana",ROU,Women,team competition,W,Gold,Romania,ROU
26343,Athens,2004,Gymnastics,Artistic G.,"PONOR, Catalina",ROU,Women,team competition,W,Gold,Romania,ROU
26344,Athens,2004,Gymnastics,Artistic G.,"ROSU, Monica",ROU,Women,team competition,W,Gold,Romania,ROU
26345,Athens,2004,Gymnastics,Artistic G.,"SOFRONIE, Nicoleta Daniela",ROU,Women,team competition,W,Gold,Romania,ROU
26346,Athens,2004,Gymnastics,Artistic G.,"STROESCU, Silvia",ROU,Women,team competition,W,Gold,Romania,ROU
26347,Athens,2004,Gymnastics,Artistic G.,"BHARDWAJ, Mohini",USA,Women,team competition,W,Silver,United States,USA
26348,Athens,2004,Gymnastics,Artistic G.,"HATCH, Annia",USA,Women,team competition,W,Silver,United States,USA
26349,Athens,2004,Gymnastics,Artistic G.,"HUMPHREY, Terin",USA,Women,team competition,W,Silver,United States,USA
26350,Athens,2004,Gymnastics,Artistic G.,"KUPETS, Courtney",USA,Women,team competition,W,Silver,United States,USA
26351,Athens,2004,Gymnastics,Artistic G.,"MCCOOL, Courtney",USA,Women,team competition,W,Silver,United States,USA
26352,Athens,2004,Gymnastics,Artistic G.,"PATTERSON, Carly",USA,Women,team competition,W,Silver,United States,USA
26353,Athens,2004,Gymnastics,Artistic G.,"KUPETS, Courtney",USA,Women,uneven bars,W,Bronze,United States,USA
26354,Athens,2004,Gymnastics,Artistic G.,"LEPENNEC, Emilie",FRA,Women,uneven bars,W,Gold,France,FRA
26355,Athens,2004,Gymnastics,Artistic G.,"HUMPHREY, Terin",USA,Women,uneven bars,W,Silver,United States,USA
26356,Athens,2004,Gymnastics,Artistic G.,"DRAGULESCU, Marian",ROU,Men,vault,M,Bronze,Romania,ROU
26357,Athens,2004,Gymnastics,Artistic G.,"DEFERR, Gervasio",ESP,Men,vault,M,Gold,Spain,ESP
26358,Athens,2004,Gymnastics,Artistic G.,"SAPRONENKO, Evgeni",LAT,Men,vault,M,Silver,Latvia,LAT
26359,Athens,2004,Gymnastics,Artistic G.,"PAVLOVA, Anna",RUS,Women,vault,W,Bronze,Russia,RUS
26360,Athens,2004,Gymnastics,Artistic G.,"ROSU, Monica",ROU,Women,vault,W,Gold,Romania,ROU
26361,Athens,2004,Gymnastics,Artistic G.,"HATCH, Annia",USA,Women,vault,W,Silver,United States,USA
26362,Athens,2004,Gymnastics,Rhythmic G.,"ILIEVA, Zhaneta",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26363,Athens,2004,Gymnastics,Rhythmic G.,"KEZHOVA, Eleonora",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26364,Athens,2004,Gymnastics,Rhythmic G.,"MARINOVA, Zornitsa",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26365,Athens,2004,Gymnastics,Rhythmic G.,"RANGUELOVA, Kristina",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26366,Athens,2004,Gymnastics,Rhythmic G.,"TANCHEVA, Galina",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26367,Athens,2004,Gymnastics,Rhythmic G.,"TANCHEVA, Vladislava",BUL,Women,group competition,W,Bronze,Bulgaria,BUL
26368,Athens,2004,Gymnastics,Rhythmic G.,"BELUGUINA, Olesia",RUS,Women,group competition,W,Gold,Russia,RUS
26369,Athens,2004,Gymnastics,Rhythmic G.,"GLATSKIKH, Olga",RUS,Women,group competition,W,Gold,Russia,RUS
26370,Athens,2004,Gymnastics,Rhythmic G.,"KURBAKOVA, Tatiana",RUS,Women,group competition,W,Gold,Russia,RUS
26371,Athens,2004,Gymnastics,Rhythmic G.,"LAVROVA, Natalia",RUS,Women,group competition,W,Gold,Russia,RUS
26372,Athens,2004,Gymnastics,Rhythmic G.,"MURZINA, Elena",RUS,Women,group competition,W,Gold,Russia,RUS
26373,Athens,2004,Gymnastics,Rhythmic G.,"POSEVINA, Elena",RUS,Women,group competition,W,Gold,Russia,RUS
26374,Athens,2004,Gymnastics,Rhythmic G.,"BLANCHI, Elisa",ITA,Women,group competition,W,Silver,Italy,ITA
26375,Athens,2004,Gymnastics,Rhythmic G.,"D'OTTAVIO, Fabrizia",ITA,Women,group competition,W,Silver,Italy,ITA
26376,Athens,2004,Gymnastics,Rhythmic G.,"FALCA, Marinella",ITA,Women,group competition,W,Silver,Italy,ITA
26377,Athens,2004,Gymnastics,Rhythmic G.,"MASSERONI, Daniela",ITA,Women,group competition,W,Silver,Italy,ITA
26378,Athens,2004,Gymnastics,Rhythmic G.,"SANTONI, Elisa",ITA,Women,group competition,W,Silver,Italy,ITA
26379,Athens,2004,Gymnastics,Rhythmic G.,"VERNIZZI, Laura",ITA,Women,group competition,W,Silver,Italy,ITA
26380,Athens,2004,Gymnastics,Rhythmic G.,"BESSONOVA, Anna",UKR,Women,individual all-round,W,Bronze,Ukraine,UKR
26381,Athens,2004,Gymnastics,Rhythmic G.,"KABAEVA, Alina",RUS,Women,individual all-round,W,Gold,Russia,RUS
26382,Athens,2004,Gymnastics,Rhythmic G.,"TCHACHINA, Irina",RUS,Women,individual all-round,W,Silver,Russia,RUS
26383,Athens,2004,Gymnastics,Trampoline,"STEHLIK, Henrik",GER,Men,individual,M,Bronze,Germany,GER
26384,Athens,2004,Gymnastics,Trampoline,"NIKITIN, Yuri",UKR,Men,individual,M,Gold,Ukraine,UKR
26385,Athens,2004,Gymnastics,Trampoline,"MOSKALENKO, Alexander",RUS,Men,individual,M,Silver,Russia,RUS
26386,Athens,2004,Gymnastics,Trampoline,"HUANG, Shanshan",CHN,Women,individual,W,Bronze,China,CHN
26387,Athens,2004,Gymnastics,Trampoline,"DOGONADZE, Anna",GER,Women,individual,W,Gold,Germany,GER
26388,Athens,2004,Gymnastics,Trampoline,"COCKBURN, Karen",CAN,Women,individual,W,Silver,Canada,CAN
26389,Athens,2004,Handball,Handball,"BASHKIN, Pavel",RUS,Men,handball,M,Bronze,Russia,RUS
26390,Athens,2004,Handball,Handball,"CHIPURIN, Mikhail",RUS,Men,handball,M,Bronze,Russia,RUS
26391,Athens,2004,Handball,Handball,"GORBATIKOV, Alexander",RUS,Men,handball,M,Bronze,Russia,RUS
26392,Athens,2004,Handball,Handball,"GORPICHIN, Viatcheslav",RUS,Men,handball,M,Bronze,Russia,RUS
26393,Athens,2004,Handball,Handball,"IVANOV, Vitali",RUS,Men,handball,M,Bronze,Russia,RUS
26394,Athens,2004,Handball,Handball,"KOKCHAROV, Eduard",RUS,Men,handball,M,Bronze,Russia,RUS
26395,Athens,2004,Handball,Handball,"KOSTYGOV, Alexey",RUS,Men,handball,M,Bronze,Russia,RUS
26396,Athens,2004,Handball,Handball,"KRIVOSHLYKOV, Denis",RUS,Men,handball,M,Bronze,Russia,RUS
26397,Athens,2004,Handball,Handball,"KULESHOV, Oleg",RUS,Men,handball,M,Bronze,Russia,RUS
26398,Athens,2004,Handball,Handball,"LAVROV, Andrey",RUS,Men,handball,M,Bronze,Russia,RUS
26399,Athens,2004,Handball,Handball,"POGORELOV, Serguei",RUS,Men,handball,M,Bronze,Russia,RUS
26400,Athens,2004,Handball,Handball,"RASTVORTSEV, Alexey",RUS,Men,handball,M,Bronze,Russia,RUS
26401,Athens,2004,Handball,Handball,"TORGOVANOV, Dmitri",RUS,Men,handball,M,Bronze,Russia,RUS
26402,Athens,2004,Handball,Handball,"TUCHKIN, Alexandre",RUS,Men,handball,M,Bronze,Russia,RUS
26403,Athens,2004,Handball,Handball,"BALIC, Ivano",CRO,Men,handball,M,Gold,Croatia,CRO
26404,Athens,2004,Handball,Handball,"DOMINIKOVIC, Davor",CRO,Men,handball,M,Gold,Croatia,CRO
26405,Athens,2004,Handball,Handball,"DZOMBA, Mirza",CRO,Men,handball,M,Gold,Croatia,CRO
26406,Athens,2004,Handball,Handball,"GOLUZA, Slavko",CRO,Men,handball,M,Gold,Croatia,CRO
26407,Athens,2004,Handball,Handball,"KALEB, Niksa",CRO,Men,handball,M,Gold,Croatia,CRO
26408,Athens,2004,Handball,Handball,"LACKOVIC, Blazenko",CRO,Men,handball,M,Gold,Croatia,CRO
26409,Athens,2004,Handball,Handball,"LOSERT, Venio",CRO,Men,handball,M,Gold,Croatia,CRO
26410,Athens,2004,Handball,Handball,"MATOSEVIC, Valter",CRO,Men,handball,M,Gold,Croatia,CRO
26411,Athens,2004,Handball,Handball,"METLICIC, Petar",CRO,Men,handball,M,Gold,Croatia,CRO
26412,Athens,2004,Handball,Handball,"SOLA, Vlado",CRO,Men,handball,M,Gold,Croatia,CRO
26413,Athens,2004,Handball,Handball,"SPOLJARIC, Denis",CRO,Men,handball,M,Gold,Croatia,CRO
26414,Athens,2004,Handball,Handball,"SPREM, Goran",CRO,Men,handball,M,Gold,Croatia,CRO
26415,Athens,2004,Handball,Handball,"VORI, Igor",CRO,Men,handball,M,Gold,Croatia,CRO
26416,Athens,2004,Handball,Handball,"ZRNIC, Vedran",CRO,Men,handball,M,Gold,Croatia,CRO
26417,Athens,2004,Handball,Handball,"BAUR, Markus",GER,Men,handball,M,Silver,Germany,GER
26418,Athens,2004,Handball,Handball,"DRAGUNSKI, Mark",GER,Men,handball,M,Silver,Germany,GER
26419,Athens,2004,Handball,Handball,"FRITZ, Henning",GER,Men,handball,M,Silver,Germany,GER
26420,Athens,2004,Handball,Handball,"HENS, Pascal",GER,Men,handball,M,Silver,Germany,GER
26421,Athens,2004,Handball,Handball,"IMMEL, Jan Olaf",GER,Men,handball,M,Silver,Germany,GER
26422,Athens,2004,Handball,Handball,"JANSEN, Torsten",GER,Men,handball,M,Silver,Germany,GER
26423,Athens,2004,Handball,Handball,"KEHRMANN, Florian",GER,Men,handball,M,Silver,Germany,GER
26424,Athens,2004,Handball,Handball,"KRETZSCHMAR, Stefan",GER,Men,handball,M,Silver,Germany,GER
26425,Athens,2004,Handball,Handball,"PETERSEN, Klaus-Dieter",GER,Men,handball,M,Silver,Germany,GER
26426,Athens,2004,Handball,Handball,"RAMOTA, Christian",GER,Men,handball,M,Silver,Germany,GER
26427,Athens,2004,Handball,Handball,"SCHWARZER, Christian",GER,Men,handball,M,Silver,Germany,GER
26428,Athens,2004,Handball,Handball,"STEPHAN, Daniel",GER,Men,handball,M,Silver,Germany,GER
26429,Athens,2004,Handball,Handball,"VON BEHREN, Frank",GER,Men,handball,M,Silver,Germany,GER
26430,Athens,2004,Handball,Handball,"ZEITZ, Christian",GER,Men,handball,M,Silver,Germany,GER
26431,Athens,2004,Handball,Handball,"ZERBE, Volker",GER,Men,handball,M,Silver,Germany,GER
26432,Athens,2004,Handball,Handball,"BORODINA, Anastasiya",UKR,Women,handball,W,Bronze,Ukraine,UKR
26433,Athens,2004,Handball,Handball,"BORYSENKO, Nataliya",UKR,Women,handball,W,Bronze,Ukraine,UKR
26434,Athens,2004,Handball,Handball,"BURMYSTROVA, Ganna",UKR,Women,handball,W,Bronze,Ukraine,UKR
26435,Athens,2004,Handball,Handball,"HONCHAROVA, Iryna",UKR,Women,handball,W,Bronze,Ukraine,UKR
26436,Athens,2004,Handball,Handball,"LYAPINA, Nataliya",UKR,Women,handball,W,Bronze,Ukraine,UKR
26437,Athens,2004,Handball,Handball,"MARKUSHEVSKA, Galyna",UKR,Women,handball,W,Bronze,Ukraine,UKR
26438,Athens,2004,Handball,Handball,"RADCHENKO, Olena",UKR,Women,handball,W,Bronze,Ukraine,UKR
26439,Athens,2004,Handball,Handball,"RAYHEL, Oxana",UKR,Women,handball,W,Bronze,Ukraine,UKR
26440,Athens,2004,Handball,Handball,"SHEVCHENKO, Lyudmyla",UKR,Women,handball,W,Bronze,Ukraine,UKR
26441,Athens,2004,Handball,Handball,"SHINKARENKO, Tetyana",UKR,Women,handball,W,Bronze,Ukraine,UKR
26442,Athens,2004,Handball,Handball,"SIUKALO, Ganna",UKR,Women,handball,W,Bronze,Ukraine,UKR
26443,Athens,2004,Handball,Handball,"TSYGITSA, Olena",UKR,Women,handball,W,Bronze,Ukraine,UKR
26444,Athens,2004,Handball,Handball,"VERGELYUK, Maryna",UKR,Women,handball,W,Bronze,Ukraine,UKR
26445,Athens,2004,Handball,Handball,"YATSENKO, Olena",UKR,Women,handball,W,Bronze,Ukraine,UKR
26446,Athens,2004,Handball,Handball,"ZASPA, Larysa",UKR,Women,handball,W,Bronze,Ukraine,UKR
26447,Athens,2004,Handball,Handball,"ANDERSEN, Kristine",DEN,Women,handball,W,Gold,Denmark,DEN
26448,Athens,2004,Handball,Handball,"BROEDSGAARD, Karen",DEN,Women,handball,W,Gold,Denmark,DEN
26449,Athens,2004,Handball,Handball,"DAUGAARD, Line",DEN,Women,handball,W,Gold,Denmark,DEN
26450,Athens,2004,Handball,Handball,"FRUELUND, Katrine",DEN,Women,handball,W,Gold,Denmark,DEN
26451,Athens,2004,Handball,Handball,"JENSEN, Trine",DEN,Women,handball,W,Gold,Denmark,DEN
26452,Athens,2004,Handball,Handball,"JOERGENSEN, Rikke Hoerlykke",DEN,Women,handball,W,Gold,Denmark,DEN
26453,Athens,2004,Handball,Handball,"KIAERSKOU, Lotte",DEN,Women,handball,W,Gold,Denmark,DEN
26454,Athens,2004,Handball,Handball,"MIKKELSEN, Henriette Roende",DEN,Women,handball,W,Gold,Denmark,DEN
26455,Athens,2004,Handball,Handball,"MORTENSEN, Karin Oernhoej",DEN,Women,handball,W,Gold,Denmark,DEN
26456,Athens,2004,Handball,Handball,"NOERGAARD, Louise Bager",DEN,Women,handball,W,Gold,Denmark,DEN
26457,Athens,2004,Handball,Handball,"SCHMIDT, Rikke",DEN,Women,handball,W,Gold,Denmark,DEN
26458,Athens,2004,Handball,Handball,"SKOV, Rikke",DEN,Women,handball,W,Gold,Denmark,DEN
26459,Athens,2004,Handball,Handball,"THOMSEN, Camilla Ingemann",DEN,Women,handball,W,Gold,Denmark,DEN
26460,Athens,2004,Handball,Handball,"TOURAY, Josephine",DEN,Women,handball,W,Gold,Denmark,DEN
26461,Athens,2004,Handball,Handball,"VESTERGAARD LARSEN, Mette",DEN,Women,handball,W,Gold,Denmark,DEN
26462,Athens,2004,Handball,Handball,"CHOI, Im Jeong",KOR,Women,handball,W,Silver,"Korea, South",KOR
26463,Athens,2004,Handball,Handball,"HUH, Soonyoung",KOR,Women,handball,W,Silver,"Korea, South",KOR
26464,Athens,2004,Handball,Handball,"HUH, Young Sook",KOR,Women,handball,W,Silver,"Korea, South",KOR
26465,Athens,2004,Handball,Handball,"JANG, So Hee",KOR,Women,handball,W,Silver,"Korea, South",KOR
26466,Athens,2004,Handball,Handball,"KIM, Cha Youn",KOR,Women,handball,W,Silver,"Korea, South",KOR
26467,Athens,2004,Handball,Handball,"KIM, Hyun Ok",KOR,Women,handball,W,Silver,"Korea, South",KOR
26468,Athens,2004,Handball,Handball,"LEE, Gong Joo",KOR,Women,handball,W,Silver,"Korea, South",KOR
26469,Athens,2004,Handball,Handball,"LEE, Sang-Eun",KOR,Women,handball,W,Silver,"Korea, South",KOR
26470,Athens,2004,Handball,Handball,"LIM, O Kyeong",KOR,Women,handball,W,Silver,"Korea, South",KOR
26471,Athens,2004,Handball,Handball,"MOON, Kyeong Ha",KOR,Women,handball,W,Silver,"Korea, South",KOR
26472,Athens,2004,Handball,Handball,"MOON, Pil Hee",KOR,Women,handball,W,Silver,"Korea, South",KOR
26473,Athens,2004,Handball,Handball,"MYOUNG, Bok Hee",KOR,Women,handball,W,Silver,"Korea, South",KOR
26474,Athens,2004,Handball,Handball,"OH, Seongok",KOR,Women,handball,W,Silver,"Korea, South",KOR
26475,Athens,2004,Handball,Handball,"OH, Yong Ran",KOR,Women,handball,W,Silver,"Korea, South",KOR
26476,Athens,2004,Handball,Handball,"WOO, Sun Hee",KOR,Women,handball,W,Silver,"Korea, South",KOR
26477,Athens,2004,Hockey,Hockey,"ARNOLD, Clemens",GER,Men,hockey,M,Bronze,Germany,GER
26478,Athens,2004,Hockey,Hockey,"BECHMANN, Christoph",GER,Men,hockey,M,Bronze,Germany,GER
26479,Athens,2004,Hockey,Hockey,"BIEDERLACK, Sebastian",GER,Men,hockey,M,Bronze,Germany,GER
26480,Athens,2004,Hockey,Hockey,"CRONE, Philipp",GER,Men,hockey,M,Bronze,Germany,GER
26481,Athens,2004,Hockey,Hockey,"DUCKWITZ, Eike",GER,Men,hockey,M,Bronze,Germany,GER
26482,Athens,2004,Hockey,Hockey,"EIMER, Christoph",GER,Men,hockey,M,Bronze,Germany,GER
26483,Athens,2004,Hockey,Hockey,"EMMERLING, Bjoern",GER,Men,hockey,M,Bronze,Germany,GER
26484,Athens,2004,Hockey,Hockey,"KUNZ, Florian",GER,Men,hockey,M,Bronze,Germany,GER
26485,Athens,2004,Hockey,Hockey,"MICHEL, Bjoern",GER,Men,hockey,M,Bronze,Germany,GER
26486,Athens,2004,Hockey,Hockey,"REINELT, Sascha",GER,Men,hockey,M,Bronze,Germany,GER
26487,Athens,2004,Hockey,Hockey,"SCHAROWSKY, Justus",GER,Men,hockey,M,Bronze,Germany,GER
26488,Athens,2004,Hockey,Hockey,"SCHULTE, Christian",GER,Men,hockey,M,Bronze,Germany,GER
26489,Athens,2004,Hockey,Hockey,"WEISSENBORN, Tibor",GER,Men,hockey,M,Bronze,Germany,GER
26490,Athens,2004,Hockey,Hockey,"WESS, Timo",GER,Men,hockey,M,Bronze,Germany,GER
26491,Athens,2004,Hockey,Hockey,"WITTHAUS, Matthias",GER,Men,hockey,M,Bronze,Germany,GER
26492,Athens,2004,Hockey,Hockey,"ZELLER, Christopher",GER,Men,hockey,M,Bronze,Germany,GER
26493,Athens,2004,Hockey,Hockey,"BRENNAN, Michael",AUS,Men,hockey,M,Gold,Australia,AUS
26494,Athens,2004,Hockey,Hockey,"BROOKS, Travis",AUS,Men,hockey,M,Gold,Australia,AUS
26495,Athens,2004,Hockey,Hockey,"BUTLER, Dean",AUS,Men,hockey,M,Gold,Australia,AUS
26496,Athens,2004,Hockey,Hockey,"DE YOUNG, Liam",AUS,Men,hockey,M,Gold,Australia,AUS
26497,Athens,2004,Hockey,Hockey,"DWYER, Jamie",AUS,Men,hockey,M,Gold,Australia,AUS
26498,Athens,2004,Hockey,Hockey,"EGLINGTON, Nathan",AUS,Men,hockey,M,Gold,Australia,AUS
26499,Athens,2004,Hockey,Hockey,"ELDER, Troy",AUS,Men,hockey,M,Gold,Australia,AUS
26500,Athens,2004,Hockey,Hockey,"GEORGE, Bevan",AUS,Men,hockey,M,Gold,Australia,AUS
26501,Athens,2004,Hockey,Hockey,"HAMMOND, Robert",AUS,Men,hockey,M,Gold,Australia,AUS
26502,Athens,2004,Hockey,Hockey,"HICKMAN, Mark",AUS,Men,hockey,M,Gold,Australia,AUS
26503,Athens,2004,Hockey,Hockey,"KNOWLES, Mark",AUS,Men,hockey,M,Gold,Australia,AUS
26504,Athens,2004,Hockey,Hockey,"LIVERMORE, Brent",AUS,Men,hockey,M,Gold,Australia,AUS
26505,Athens,2004,Hockey,Hockey,"MCCANN, Michael",AUS,Men,hockey,M,Gold,Australia,AUS
26506,Athens,2004,Hockey,Hockey,"MOWLAM, Stephen",AUS,Men,hockey,M,Gold,Australia,AUS
26507,Athens,2004,Hockey,Hockey,"SCHUBERT, Grant",AUS,Men,hockey,M,Gold,Australia,AUS
26508,Athens,2004,Hockey,Hockey,"WELLS, Matthew",AUS,Men,hockey,M,Gold,Australia,AUS
26509,Athens,2004,Hockey,Hockey,"BROUWER, Matthijs",NED,Men,hockey,M,Silver,Netherlands,NED
26510,Athens,2004,Hockey,Hockey,"BROUWER, Ronald",NED,Men,hockey,M,Silver,Netherlands,NED
26511,Athens,2004,Hockey,Hockey,"DE NOOIJER, Teun",NED,Men,hockey,M,Silver,Netherlands,NED
26512,Athens,2004,Hockey,Hockey,"DELMEE, Jeroen",NED,Men,hockey,M,Silver,Netherlands,NED
26513,Athens,2004,Hockey,Hockey,"DERIKX, Geert-Jan",NED,Men,hockey,M,Silver,Netherlands,NED
26514,Athens,2004,Hockey,Hockey,"DERIKX, Rob",NED,Men,hockey,M,Silver,Netherlands,NED
26515,Athens,2004,Hockey,Hockey,"EIKELBOOM, Marten",NED,Men,hockey,M,Silver,Netherlands,NED
26516,Athens,2004,Hockey,Hockey,"EVERS, Floris",NED,Men,hockey,M,Silver,Netherlands,NED
26517,Athens,2004,Hockey,Hockey,"JAZET, Erik",NED,Men,hockey,M,Silver,Netherlands,NED
26518,Athens,2004,Hockey,Hockey,"KLAVER, Karel",NED,Men,hockey,M,Silver,Netherlands,NED
26519,Athens,2004,Hockey,Hockey,"MAHIEU, Jesse",NED,Men,hockey,M,Silver,Netherlands,NED
26520,Athens,2004,Hockey,Hockey,"RECKERS, Rob",NED,Men,hockey,M,Silver,Netherlands,NED
26521,Athens,2004,Hockey,Hockey,"TAEKEMA, Teake",NED,Men,hockey,M,Silver,Netherlands,NED
26522,Athens,2004,Hockey,Hockey,"VAN DER WEIDE, Sander",NED,Men,hockey,M,Silver,Netherlands,NED
26523,Athens,2004,Hockey,Hockey,"VEERING, Klaas",NED,Men,hockey,M,Silver,Netherlands,NED
26524,Athens,2004,Hockey,Hockey,"VOGELS, Guus",NED,Men,hockey,M,Silver,Netherlands,NED
26525,Athens,2004,Hockey,Hockey,"AICEGA, Magdalena",ARG,Women,hockey,W,Bronze,Argentina,ARG
26526,Athens,2004,Hockey,Hockey,"ANTONISKA, Mariela",ARG,Women,hockey,W,Bronze,Argentina,ARG
26527,Athens,2004,Hockey,Hockey,"ARRONDO, Ines",ARG,Women,hockey,W,Bronze,Argentina,ARG
26528,Athens,2004,Hockey,Hockey,"AYMAR, Luciana",ARG,Women,hockey,W,Bronze,Argentina,ARG
26529,Athens,2004,Hockey,Hockey,"BURKART, Claudia",ARG,Women,hockey,W,Bronze,Argentina,ARG
26530,Athens,2004,Hockey,Hockey,"DI GIACOMO, Marina Emilce",ARG,Women,hockey,W,Bronze,Argentina,ARG
26531,Athens,2004,Hockey,Hockey,"GARCIA, Agustina",ARG,Women,hockey,W,Bronze,Argentina,ARG
26532,Athens,2004,Hockey,Hockey,"GONZALEZ OLIVA, Mariana",ARG,Women,hockey,W,Bronze,Argentina,ARG
26533,Athens,2004,Hockey,Hockey,"GULLA, Alejandra",ARG,Women,hockey,W,Bronze,Argentina,ARG
26534,Athens,2004,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",ARG,Women,hockey,W,Bronze,Argentina,ARG
26535,Athens,2004,Hockey,Hockey,"MARGALOT, Maria Mercedes",ARG,Women,hockey,W,Bronze,Argentina,ARG
26536,Athens,2004,Hockey,Hockey,"ONETO, Vanina Paula",ARG,Women,hockey,W,Bronze,Argentina,ARG
26537,Athens,2004,Hockey,Hockey,"ROGNONI, Maria Cecilia",ARG,Women,hockey,W,Bronze,Argentina,ARG
26538,Athens,2004,Hockey,Hockey,"RUSSO, Marine",ARG,Women,hockey,W,Bronze,Argentina,ARG
26539,Athens,2004,Hockey,Hockey,"STEPNIK, Ayelen Iara",ARG,Women,hockey,W,Bronze,Argentina,ARG
26540,Athens,2004,Hockey,Hockey,"VUKOJICIC, Paola",ARG,Women,hockey,W,Bronze,Argentina,ARG
26541,Athens,2004,Hockey,Hockey,"BACHMANN, Tina",GER,Women,hockey,W,Gold,Germany,GER
26542,Athens,2004,Hockey,Hockey,"CASARETTO, Caroline",GER,Women,hockey,W,Gold,Germany,GER
26543,Athens,2004,Hockey,Hockey,"ERNSTING KRIENKE, Nadine",GER,Women,hockey,W,Gold,Germany,GER
26544,Athens,2004,Hockey,Hockey,"GUDE, Franziska",GER,Women,hockey,W,Gold,Germany,GER
26545,Athens,2004,Hockey,Hockey,"HAASE, Mandy",GER,Women,hockey,W,Gold,Germany,GER
26546,Athens,2004,Hockey,Hockey,"KELLER, Natascha",GER,Women,hockey,W,Gold,Germany,GER
26547,Athens,2004,Hockey,Hockey,"KLECKER, Denise",GER,Women,hockey,W,Gold,Germany,GER
26548,Athens,2004,Hockey,Hockey,"KUEHN, Anke",GER,Women,hockey,W,Gold,Germany,GER
26549,Athens,2004,Hockey,Hockey,"LAETZSCH, Heike",GER,Women,hockey,W,Gold,Germany,GER
26550,Athens,2004,Hockey,Hockey,"LATIF, Badri",GER,Women,hockey,W,Gold,Germany,GER
26551,Athens,2004,Hockey,Hockey,"LEHMANN, Sonja",GER,Women,hockey,W,Gold,Germany,GER
